instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
201933,Ron White,Looking Like a Dweeb,75ax9KwrdiZj8eSjKoBMMY,23,0.96,0.62,-1,0.59,1.77E-05,A#,0.839,-12.296,Major,0.942,78,3-Apr,0.407,Comedy
201934,Rodney Carrington,Fat Girl - Live At The Majestic Theater/2007,71yAxoEVXme0oo8SnuD0vB,28,0.803,0.512,122827,0.665,0,D,0.688,-8.528,Minor,0.903,139.284,4-Apr,0.124,Comedy
201935,Pablo Francisco,Karaoke,2rfGB7SwOgCC2QLlmLFqFi,23,0.857,0.56,118640,0.501,0,A#,0.835,-16.281,Minor,0.928,?,1-Apr,0.474,Comedy
201936,Polo Polo,El Pedo - En Vivo,6OojY4NdPiEGWHV2EUSwHz,31,0.689,0.62,318427,0.365,0,G,0.8,-19.874,Major,0.927,116.23,4-Apr,0.239,Comedy
201937,Whitney Cummings,Yoga,0zBlwb8AVsfaxcv4Rh0fd4,18,0.872,0.432,-1,0.979,7.70E-05,C#,0.908,-5.163,Major,0.759,78.777,4-Apr,0.367,Comedy
201938,empty_field,No One Is Tough,7b5fpaHk1v9EGLerNuTRSP,15,0.897,0.487,234497,0.557,0,B,0.652,-13.618,Major,0.953,71.54,4-Apr,0.44,Comedy
201939,Moshe Kasher,A Tip for the Fellas (The Tongue) - Live,3qk4wRMDlaeagZGjSYbsOV,24,0.829,0.514,174000,0.875,0,D,0.934,-3.394,Major,0.924,64.714,4-Apr,0.612,Comedy
201940,Chris Rock,Lending Money - GH Version,3n62ZP2040S0hU6M5hdGoB,26,0.847,0.482,51293,0.934,4.08E-05,B,0.763,-12.189,Major,0.926,86.532,4-Apr,0.182,Comedy
201941,John Pinette,Grab & Move,5UzrHG9CEDqnTdo5pVh6Es,20,0.835,0.577,153293,0.754,0,A#,0.692,-11.903,Minor,0.952,137.413,3-Apr,0.364,Comedy
201942,Kathleen Madigan,Post Office,18yitFfndopop9mcVYFQ87,29,0.818,0.589,-1,0.96,0,F#,0.687,-3.643,Major,0.898,81.869,4-Apr,0.448,Comedy
201943,empty_field,"Go Away, Stop, Turn Around, Come Back",1Ne8Bps9vPxCmmSetoJSBd,20,0.708,0.53,215573,0.604,0.00129,A,0.155,-8.722,Major,0.0281,107.071,4-Apr,0.643,Comedy
201944,Brian Posehn,Taking Care of Business,0xDZRSmlmk74AfqNtfxula,17,0.888,0.607,148400,0.829,0,G,0.614,-5.66,Major,0.904,101.212,3-Apr,0.4,Comedy
201945,Jeff Foxworthy,Southern Accent - Remastered Version,4uGeadWQ2buenSwp5SJ45w,21,0.774,0.625,146893,0.82,0,C,0.977,-9.537,Major,0.937,112.359,3-Apr,0.189,Comedy
201946,empty_field,Poop in My Fingernails,2jjFo90fZtQrhPNrwRxN0C,36,0.8,0.684,107467,0.345,0,C#,0.119,-9.574,Major,0.244,?,4-Apr,0.546,Comedy
201947,Bill Hicks,Sex on Trial,70lVHIHJE2tUXH7FxNOz3z,17,0.756,0.546,187533,0.522,0,B,0.738,-18.493,Major,0.943,74.329,5-Apr,0.371,Comedy
201948,Alan Saldaña,Soy Pobre - En Vivo,50XZZxykh3JY9Tw96sll78,32,0.856,0.457,-1,0.94,0,D,0.981,-4.58,Major,0.591,84.208,3-Apr,0.792,Comedy
201949,empty_field,The Porkth of July,0kxjYv2yH8ITABhaMFRv4T,16,0.835,0.671,55227,0.842,0,A,0.735,-7.08,Major,0.802,95.983,3-Apr,0.654,Comedy
201950,Tom Papa,Better Generation,1cClWZf6Y52TCufreJGrww,20,0.643,0.709,95606,0.656,0,E,0.621,-14.078,Major,0.949,36.219,3-Apr,0.409,Comedy
201951,Todd Barry,Movie In Neighborhood,3pFvXXDuKGsUPsmBc6McV9,18,0.918,0.566,41013,0.428,0,C,0.808,-15.972,Minor,0.95,58.793,4-Apr,0.754,Comedy
201952,Tig Notaro,6th Grade Music Class,1neQpGyAblw9M0Vs0Lqiy3,22,0.819,0.469,-1,0.618,0.00088,C,0.685,-10.001,Major,0.738,123.904,3-Apr,0.187,Comedy
201953,Katt Williams,Date a President,6E9ab6fNK5D18BDJT8ojDs,30,0.693,0.506,-1,0.655,0,E,0.876,-22.972,Major,0.888,84.81,4-Apr,0.261,Comedy
201954,Brad Williams,Achondroplasiaphobia,7egnrHJAANlNymbrmQNKcG,26,0.799,0.643,218719,0.488,0,F#,0.931,-21.464,Minor,0.923,119.525,4-Apr,0.354,Comedy
201955,Katt Williams,16 New Super-Earths,5Fpor29izf9UW1wzqHNmGU,25,0.847,0.49,-1,0.973,0,G,0.931,-7.137,Major,0.66,108.882,3-Apr,0.049,Comedy
201956,Christian Finnegan,Friendly Tollbooth,1uF4f4gdeqdTbPgHxQOu36,48,0.886,0.589,203747,0.774,0,B,0.885,-10.902,Minor,0.94,102.524,3-Apr,0.436,Comedy
201957,Matt Braunger,"Marijuana And The Piano Man, Vanity Plate",3faTgRwp9LxGVlMclSAgjV,19,0.858,0.523,273307,0.792,0,C#,0.617,-6.094,Major,0.89,71.267,3-Apr,0.455,Comedy
201958,Steven Wright,Quote,5cepAtqnEQ6yVG6088zMMu,37,0.877,0.376,296520,0.994,0,E,0.711,-7.802,Minor,0.897,?,4-Apr,0.0312,Comedy
201959,Comedian Bob Marley,The Red Zone,0lOK6rOFeZXaqw4SUP5U3o,12,0.791,0.561,-1,0.912,0,D#,0.973,-6.78,Minor,0.912,52.782,4-Apr,0.426,Comedy
201960,Jackie Kashian,Dragon Tattoo,6trQSoQzWpyY4az6GNUtEr,11,0.766,0.751,61747,0.709,0,A,0.732,-7.994,Major,0.68,?,3-Apr,0.914,Comedy
201961,Patton Oswalt,America Has Spoken,0lP33VLJUBy12R16t7fLyU,27,0.88,0.604,206667,0.652,0,A#,0.742,-8.88,Minor,0.926,118.36,3-Apr,0.398,Comedy
201962,Doug Benson,Segues,7HSZigV3SjVlKrCfz2iR28,12,0.68,0.569,188707,0.789,0,F#,0.873,-6.377,Minor,0.937,141.591,4-Apr,0.399,Comedy
201963,Artie Lange,Sensitive Midget (Jfl 2009),3QHA3SBpz2SDEpI1HuMT0e,14,0.72,0.569,82905,0.718,0,D,0.823,-11.472,Major,0.944,91.863,4-Apr,0.367,Comedy
201964,Craig Shoemaker,Nana's Glaucoma - Craig Shoemaker,4eVXis1qWamKTWgd81MAcn,12,0.832,0.511,125560,0.924,0,G,0.777,-10.425,Major,0.946,93.541,1-Apr,0.13,Comedy
201965,Robert Schimmel,Dancing in the Rain,3kwKL0TkuPdt4kpAyaBezI,10,0.819,0.439,-1,0.692,0,A#,0.481,-16.711,Major,0.745,116.651,4-Apr,0.0681,Comedy
201966,Ryan Stout,Marguerite and the Hamster,4uUxCAiID9coIlJKk33yq0,13,0.814,0.51,218187,0.67,0,A#,0.545,-8.391,Minor,0.936,56.954,4-Apr,0.648,Comedy
201967,Chris Hardwick,Victorian Gentleman Serial Killer,7l0u38sWDqqk6TySNOZtO3,24,0.833,0.592,40595,0.887,0,F,0.438,-6.289,Major,0.937,102.016,1-Apr,0.614,Comedy
201968,Comedian Bob Marley,Levinsky's,5NfkEb3wQOv51DM0oyZPg8,11,0.916,0.716,48880,0.519,0,F,0.795,-16.603,Minor,0.962,89.158,5-Apr,0.503,Comedy
201969,Bobcat Goldthwait,"David Crosby's Sperm, And Why The Hollywood Squares Downsized Me",7a6ePvtFUoBnQ6su8NJiMB,20,0.916,0.436,584427,0.923,0,C#,0.971,-5.59,Major,0.922,91.044,3-Apr,0.233,Comedy
201970,Coco Celis,Frases de Papás,0rFOs9paloAvEtzwDX1Kmc,30,0.766,0.571,205892,0.339,0,F,0.72,-15.262,Major,0.909,84.487,4-Apr,0.52,Comedy
201971,Ricardo Pérez,Santa Anna Se Pasó De Lanza,6pY1AWqj42B5pngwtgyTJ4,27,0.874,0.646,201992,0.49,0,G,0.672,-11.277,Minor,0.927,86.691,3-Apr,0.545,Comedy
201972,empty_field,Sexual shenanigans,2HOZUvi0jzIkaJ70lAfJUh,21,0.816,0.475,600520,0.875,0,A#,0.775,-8.109,Minor,0.948,?,4-Apr,0.488,Comedy
201973,George Carlin,Seven Words You Can Never Say On Television,4waaVrk6eGdYLKt0f0zptV,11,0.816,0.361,-1,0.668,0,B,0.963,-19.003,Minor,0.898,74.25,3-Apr,0.19,Comedy
201974,Adam Sandler,Mr. Spindel's Phone Call,1QEEqeFIZktqIpPI4jSVSF,18,0.691,0.627,122293,0.307,0,A#,0.305,-9.975,Major,0.828,165.008,4-Apr,0.225,Comedy
201975,empty_field,Sexual Ninja,7g3TOIqXDfo48Ncq843ygJ,26,0.827,0.608,-1,0.836,0,C#,0.708,-11.138,Major,0.947,81.482,1-Apr,0.457,Comedy
201976,empty_field,O.J.,4330XmgVWlx98Y3Naswycg,27,0.717,0.453,-1,0.895,0,A,0.889,-8.628,Major,0.947,81.551,4-Apr,0.217,Comedy
201977,Kevin Hart,Arguing Back Home - Live,0B38YZydPDJz9N4uR9hULg,17,0.944,0.671,166080,0.417,0,C#,0.666,-13.575,Major,0.923,112.151,4-Apr,0.553,Comedy
201978,empty_field,Birds,4iAkAt8N1u0MK5QgjbhPce,10,0.901,0.538,137200,0.569,0,C#,0.684,-17.178,Major,0.923,59.716,5-Apr,0.511,Comedy
201979,Ralphie May,Too Phat to Be Fat,44CUaeAUvLLgCqslAx1GmU,18,0.81,0.617,-1,0.641,0,D#,0.922,-13.771,Minor,0.932,66.703,3-Apr,0.364,Comedy
201980,Monty Python,Meaning Of Life,3BRO4QR9ZDj9Ae3VtbjeUr,34,0.231,0.598,137533,0.669,0,G,0.238,-10.308,Major,0.189,136.735,3-Apr,0.733,Comedy
201981,empty_field,Emerald City Sequence,0hXGZUXBzS4NRrp6tNInjx,29,0.261,0.416,403250,0.859,0.00147,F#,0.3,-7.665,Minor,0.12,123.994,4-Apr,0.482,Comedy
201982,Katt Williams,Have Your Team Together,2qTBAODxjsKCQClRjMthEj,30,0.7,0.569,292205,0.385,0,B,0.94,-25.07,Major,0.922,82.073,3-Apr,0.563,Comedy
201983,empty_field,Kurt Metzger Makes A Brave Decision.,2ucFCqazVVhPKHDoaR73t8,21,0.736,0.532,145746,0.882,0,A,0.971,-8.088,Major,0.889,84.826,4-Apr,0.526,Comedy
201984,Matt Braunger,Hi Portland!,1xeLSOaNvDg68FGjIkJxkU,23,0.51,0.538,46489,0.874,0.000212,C,0.694,-9.281,Major,0.932,68.91,1-Apr,0.0862,Comedy
201985,John Mulaney,Asian American Woman,1z1mMZtZW0gvR9FSPc7JpJ,46,0.798,0.578,232333,0.867,0,G#,0.704,-6.38,Major,0.931,74.016,4-Apr,0.535,Comedy
201986,Stephen Lynch,So This Is Outer Space? - Live,7rdP71W8x4UbJ0KAKBACbo,24,0.487,0.461,376867,0.414,0,E,0.686,-11.501,Major,0.328,93.188,4-Apr,0.619,Comedy
201987,Rodney Carrington,White Shirts in the Rain,6jHKCWp15grCREpx7arDix,22,0.824,0.429,176293,0.342,0,G,0.703,-8.56,Major,0.055,172.834,3-Apr,0.359,Comedy
201988,Patton Oswalt,Clean Filth,4Yn0YaJKrFcgey83CB0KLq,26,0.846,0.657,117080,0.703,0,F#,0.944,-9.908,Major,0.926,?,3-Apr,0.51,Comedy
201989,Comedian Bob Marley,Init Funny,2yoaXLItTfWNpdFFpdF3Ti,15,0.806,0.551,102133,0.915,1.16E-06,G#,0.687,-6.785,Minor,0.655,89.411,1-Apr,0.522,Comedy
201990,empty_field,"A Butcher, A Vegan, And the Internet (Bonus Track)",2La8OHuCMpZ9p7jKoKP17K,15,0.747,0.681,-1,0.529,0,F,0.912,-15.059,Major,0.935,80.132,4-Apr,0.658,Comedy
201991,Rodney Carrington,Give It A Try - Live At The Majestic Theater/2007,4sTN44B3G5MW7P4wDMxf7l,28,0.834,0.536,124080,0.849,0,D,0.735,-8.94,Major,0.937,111.936,3-Apr,0.244,Comedy
201992,Demetri Martin,Concerts,0Iiig94rtm9br1mx1fRhRV,35,0.902,0.484,322560,0.96,0.000802,A#,0.801,-9.009,Minor,0.926,118.672,3-Apr,0.27,Comedy
201993,Joe Rogan,Q&A - Raising A Human Being,6PRh0ilIMEP1xlUHqalnkD,37,0.774,0.757,90760,0.697,0,B,0.844,-5.8,Major,0.669,109.771,5-Apr,0.63,Comedy
201994,Maria Bamford,Learning,4tVEEuERNetqn9rz6B76QE,30,0.826,0.528,332813,0.663,0,B,0.858,-9.209,Minor,0.96,?,3-Apr,0.511,Comedy
201995,Franco Escamilla,¡Y Ya!...,1OGwtlps3T1Fo70q6zZUAs,41,0.631,0.47,828828,0.528,0,G,0.662,-20.432,Major,0.935,?,1-Apr,0.0634,Comedy
201996,empty_field,Goin' Through My Address Book,3PAptX72PPmjj1Igms0zjo,30,0.849,0.649,172853,0.768,0,F#,0.595,-11.417,Minor,0.951,?,4-Apr,0.324,Comedy
201997,empty_field,The Snorter,7uQftgqxvkdl9GLE1Q3OOQ,12,0.887,0.54,275787,0.581,4.55E-06,B,0.73,-11.523,Minor,0.937,106.362,3-Apr,0.374,Comedy
201998,Mo Mandel,The Death of Sex,3wfujdbamR3Z46F4xav7LM,28,0.811,0.588,298091,0.694,0,D,0.625,-12.089,Major,0.944,90.748,4-Apr,0.426,Comedy
201999,D.L. Hughley,Men and Women,3TPE2ZLr0A8asDFxV4fxjp,23,0.792,0.42,118008,0.938,0,F#,0.809,-7.858,Major,0.877,157.022,1-Apr,0.137,Comedy
202000,Jeff Foxworthy,Encore-You Might Be A Redneck If...Part II,1qRbIT7dCBd8crDyfiXIFN,26,0.723,0.618,144467,0.62,0,F,0.96,-13.308,Major,0.945,108.469,3-Apr,0.203,Comedy
202001,Lisa Landry,The Family That Drinks Together,3wxxuSed7Lx1ad2Ooe1nGb,14,0.883,0.58,155560,0.42,0,E,0.7,-15.863,Minor,0.928,99.337,4-Apr,0.569,Comedy
202002,Dane Cook,The Truth About Lying,2xXO5p9mmy9aN03TcRRQgC,30,0.557,0.564,512093,0.992,0,G#,0.961,-3.692,Major,0.916,84.921,4-Apr,0.155,Comedy
202003,Paula Poundstone,Guilford Guy,5wTpnBRTx1HSGQVDZQ2VSh,10,0.912,0.439,133293,0.737,1.68E-06,G,0.887,-10.108,Minor,0.921,?,3-Apr,0.164,Comedy
202004,empty_field,Ninja Reunion,2eD05M0sROqhQpkQJ9ze8x,32,0.698,0.475,180773,0.916,0,E,0.804,-8.55,Minor,0.937,87.725,4-Apr,0.153,Comedy
202005,Alonzo Bodden,The South,5pdANxh2HUH62WJu0HdRQO,10,0.841,0.582,110912,0.799,0,F,0.753,-11.155,Minor,0.95,80.953,4-Apr,0.442,Comedy
202006,Redd Foxx,Black Brains,6sNGJP7X3DSmQsdSD91Eu0,14,0.988,0.663,91360,0.403,0.00299,B,0.611,-15.766,Minor,0.943,72.663,3-Apr,0.711,Comedy
202007,Kumail Nanjiani,Elephant Man,5TKvSoHEXaCyk2GKM6pC3J,27,0.765,0.647,155907,0.918,0,C#,0.697,-5.285,Minor,0.914,127.406,3-Apr,0.343,Comedy
202008,Bo Burnham,WORDS WORDS WORDS,4w7mdxrT2u9ETlt7vXdm0A,40,0.859,0.579,-1,0.726,0,B,0.806,-5.552,Minor,0.116,128.092,4-Apr,0.602,Comedy
202009,Big Jay Oakerson,Comedy Rule of 3's,2NVaKeIAUZwN5tXnn12EMi,19,0.78,0.545,-1,0.596,0,E,0.539,-11.626,Minor,0.865,120.362,3-Apr,0.597,Comedy
202010,Stephen Lynch,Fishin' Hole,23WXRgbppbqQyfeMC8Q5mE,30,0.424,0.794,-1,0.303,0,C,0.0493,-12.163,Major,0.0436,120.126,4-Apr,0.509,Comedy
202011,George Lopez,Right Now Right Now?... Later Later!,18dYC55KXSW07RNMhYfBbT,17,0.86,0.535,-1,0.519,0,F,0.932,-18.677,Major,0.939,70.131,3-Apr,0.573,Comedy
202012,empty_field,Queer Showers,3vbDxORwupb825vzxRdXRl,23,0.8,0.622,279561,0.419,0,D#,0.701,-12.05,Major,0.96,84.224,4-Apr,0.406,Comedy
202013,Polo Polo,El Limpiador De Cabezas - En Vivo,0Kbvz9ZjihrcE1Vd1dDCZh,31,0.789,0.575,457533,0.299,0,C#,0.395,-21.45,Major,0.946,?,4-Apr,0.507,Comedy
202014,Jim Florentine,Getting Off,4OnZR9U5JRFGF1Yza9j579,10,0.987,0.649,146920,0.855,0.0619,F#,0.58,-14.173,Minor,0.632,?,4-Apr,0.0372,Comedy
202015,Tom Papa,Married,6kdOMRDaDWUfBrRjI03NKD,13,0.821,0.445,114867,0.94,0,B,0.89,-8.468,Minor,0.869,92.494,3-Apr,0.454,Comedy
202016,empty_field,Leave It In,0KJ8OOxFriJhkBTNHGtwvD,39,0.863,0.452,145096,0.935,0,C#,0.857,-10.558,Minor,0.749,?,4-Apr,0.242,Comedy
202017,Paul F. Tompkins,Cake V. Pie,6ISionOfm9VCredgDEUSIG,15,0.855,0.477,-1,0.729,3.63E-05,E,0.734,-11.387,Major,0.943,74.831,4-Apr,0.187,Comedy
202018,Dan Cummins,Homeschooler,5ldNRCiBHlFlBlvJmDMlCn,22,0.859,0.563,200453,0.657,0,G#,0.458,-12.662,Major,0.94,?,4-Apr,0.472,Comedy
202019,Jack Whitehall,Glaswegian Breakfast,3AT4akM1Oj1dfCb0ZA9cdy,24,0.75,0.577,642400,0.793,0,A,0.847,-16.255,Major,0.891,127.089,3-Apr,0.383,Comedy
202020,Robin Williams,The Summer Olympics And Athletics - Explicit Audio,71qgs7LIOigY05Iyiq7GHC,36,0.862,0.649,-1,0.935,0,D,0.946,-7.983,Minor,0.928,125.902,4-Apr,0.213,Comedy
202021,Ryan Stout,Done,6VzbDwDS05f57COPgzW42z,12,0.792,0.577,86667,0.861,2.62E-05,C#,0.78,-11.039,Minor,0.893,88.156,1-Apr,0.258,Comedy
202022,Katt Williams,Neighborhoods in Cincinnati,2VACXzUf5uOvheUAztmM3P,17,0.857,0.566,-1,0.916,0.000527,C,0.839,-12.575,Major,0.884,108.65,3-Apr,0.431,Comedy
202023,Gabriel Iglesias,BrokeBack Mexican,0N4JIfesak2J82auEiirwa,35,0.883,0.58,70133,0.675,0,B,0.963,-16.892,Major,0.891,102.046,1-Apr,0.605,Comedy
202024,Comedian Bob Marley,The Waterslide of Love,0yIM3MDx8UTwueyoZJobsb,14,0.881,0.639,135680,0.568,0,E,0.853,-11.915,Major,0.923,86.45,4-Apr,0.706,Comedy
202025,empty_field,I Deliver Babies,540qEz21gb3RWi8EYiJbX8,15,0.868,0.563,322947,0.33,0,F,0.705,-22.604,Minor,0.935,85.688,3-Apr,0.614,Comedy
202026,Artie Lange,A-Rod And Uecker,2BBH59nyfRuXTC8rpYEPT0,17,0.785,0.541,226827,0.962,0,A,0.895,-7.681,Major,0.935,?,4-Apr,0.302,Comedy
202027,Ryan Sickler,Uncle Ronny,2KH16WveTQWT6KOG9Rg6e2,12,0.819,0.584,80948,0.691,0,A#,0.54,-9.879,Major,0.928,71.678,3-Apr,0.413,Comedy
202028,Andrew Dice Clay,Bambi - Live at Rascals Comedy Club (NJ) / 1990,3dHHrxftJxeuT7akkKrC4E,11,0.718,0.491,162240,0.831,0,C#,0.738,-12.909,Major,0.849,113.303,5-Apr,0.451,Comedy
202029,empty_field,Having Children,018Lv2nSK23HDJeqmvw1A8,11,0.664,0.662,57147,0.77,0,A,0.637,-7.369,Minor,0.699,106.653,4-Apr,0.885,Comedy
202030,Joe Rogan,Big D''k Pills,2Rzxee26sEt9posERW0hjx,38,0.695,0.601,281387,0.722,0,C#,0.169,-9.379,Major,0.932,?,4-Apr,0.31,Comedy
202031,Jackie Kashian,98% of Men,7mv0sLCV4hL1vUt56oGTLz,12,0.653,0.622,236973,0.64,0,F#,0.895,-8,Major,0.926,?,4-Apr,0.781,Comedy
202032,empty_field,Catholic,2Fl5QBIDb5hqFEzw1pM55b,33,0.931,0.421,203213,0.832,0,F#,0.846,-16.975,Major,0.946,64.408,3-Apr,0.16,Comedy
202033,Richard Pryor,Exorcist - Remastered Version,0HHMDWrAvG4IBRklKVz3Hb,20,0.792,0.42,113267,0.775,2.61E-06,D,0.973,-13.291,Major,0.955,?,1-Apr,0.319,Comedy
202034,D.L. Hughley,Father,1oHdIbwsw3jJvrIKvZdB2e,21,0.789,0.603,148733,0.878,0,A#,0.88,-8.523,Major,0.871,119.05,4-Apr,0.373,Comedy
202035,David Spade,Women Talking About My Weiner,0AHHDAHFRaT82UVw5fMr1R,17,0.794,0.558,-1,0.888,0,D,0.859,-6.273,Major,0.943,76.845,3-Apr,0.356,Comedy
202036,Kevin Hart,My Kids,2i4WKnGYntsN4jEvDjkKBE,42,0.754,0.5,312280,0.837,0,D#,0.957,-8.263,Major,0.949,174.966,5-Apr,0.35,Comedy
202037,The Toilet Bowl Cleaners,Welcome to Fart Town,7x8dCjCr0x6x2lXKujYD34,20,0.412,0.775,68100,0.342,0,A,0.32,-13.329,Major,0.484,149.779,4-Apr,0.652,Comedy
202038,George Formby,Leaning On A Lamp Post,3ZTuYuaV1fhdNnuIBuzTYy,27,0.842,0.709,-1,0.282,1.24E-06,C,0.0627,-14.853,Major,0.0812,136.865,4-Apr,0.691,Comedy
202039,Brian Posehn,Horrible Night Out in L.A.,1bX00FimHQba2i7YITqWqj,20,0.888,0.693,112840,0.607,0,D#,0.653,-10.17,Major,0.951,64.602,4-Apr,0.414,Comedy
202040,Shane Mauss,Pessimistic Monkey,3MKHQ04HgPPrloc0oIuo0f,16,0.918,0.598,242255,0.372,0,F#,0.355,-14.2,Major,0.956,63.124,4-Apr,0.636,Comedy
202041,George Carlin,Posthumous Female Transplants,2GAtC7Y9K8s6kOZiNArqkQ,23,0.786,0.602,-1,0.578,0,F#,0.86,-13.288,Major,0.955,?,3-Apr,0.327,Comedy
202042,George Carlin,People Who Misuse Credit Cards,6ejv6MUEHrh0WetjCuB4K1,25,0.771,0.488,51760,0.922,0,C#,0.966,-14.445,Major,0.925,78.326,3-Apr,0.242,Comedy
202043,Doug Benson,Marijuana vs. Meth,1zKOpoFif0Rqyswc09Zqcz,14,0.812,0.557,-1,0.533,0,C#,0.318,-15.625,Major,0.938,126.806,4-Apr,0.214,Comedy
202044,Eugene Mirman,Shapes For Sale,1Ao9TPhlNEQRQ0Hx6a3AuU,15,0.817,0.663,86680,0.484,0,A#,0.9,-12.361,Major,0.92,72.516,3-Apr,0.688,Comedy
202045,Kurt Metzger,"The Gulf spill affects all of us, and guidos.",5GNgD84Cveiz0lO8GywYtU,21,0.903,0.354,239840,0.899,0,D,0.58,-5.955,Major,0.948,175.228,3-Apr,0.434,Comedy
202046,Maria Bamford,Vegetarian Oscar Schindler,3sSpgPbDF16wncH7Zw4kqh,22,0.578,0.528,-1,0.811,0,F#,0.908,-12.58,Major,0.949,109.253,1-Apr,0.896,Comedy
202047,empty_field,Rhyme Renditions - Live At Dangerfield's/1989,1Qo0MyVP93AUycF9gYMm7T,13,0.845,0.537,231160,0.47,0,F#,0.835,-16.43,Minor,0.877,87.73,4-Apr,0.518,Comedy
202048,Alonzo Bodden,Ben Carson,1AwjoLTDEFBmhSdmN3p84P,15,0.921,0.565,204640,0.694,0,C,0.657,-10.557,Minor,0.954,169.631,3-Apr,0.226,Comedy
202049,Shane Mauss,FCC Truck,2avKuMN2QXkaG9vvHa2JLt,23,0.902,0.639,172493,0.791,0,G,0.741,-7.744,Major,0.908,51.057,4-Apr,0.623,Comedy
202050,empty_field,Dating A White Girl - Live,4hv7GT5g9qNnrxlocsOSYt,32,0.907,0.534,199040,0.419,6.62E-06,C#,0.785,-18.4,Major,0.927,87.216,3-Apr,0.473,Comedy
202051,Ben Bailey,To Have and to Eat,0xXmPzAdGlPBaJ0csqYxYs,11,0.429,0.531,75250,0.875,2.47E-06,A#,0.949,-12.094,Minor,0.798,69.96,3-Apr,0.325,Comedy
202052,Nick Thune,Missed Connections,78QqHqG4VAorNST1N45wAb,15,0.853,0.532,479400,0.559,0,C,0.882,-7.459,Major,0.478,66.029,4-Apr,0.655,Comedy
202053,Eddie Griffin,"Thank You, White People",6l7SSPYeocRY9TVL4te79t,22,0.918,0.564,546040,0.717,0,C#,0.598,-7.599,Major,0.955,74.38,3-Apr,0.533,Comedy
202054,Anthony Jeselnik,Read Your Bible,4eNNZ0JPhSTofhZVGJzy6h,32,0.776,0.572,225343,0.553,0,F#,0.74,-11.821,Major,0.962,174.393,5-Apr,0.398,Comedy
202055,Ryan Stout,Epilogue,1ipP8QZmbg37nYAMrdlPEa,13,0.72,0.504,280720,0.741,1.08E-05,D#,0.775,-11.704,Minor,0.69,116.338,3-Apr,0.269,Comedy
202056,empty_field,The Elderly,2aibwv5hGXSgw7Yru8IYTO,23,0.879,0.568,-1,0.804,0,C,0.654,-10.91,Major,0.947,103.102,3-Apr,0.428,Comedy
