instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
43021,Brandi Carlile,Keep Your Heart Young,6PKOIjshjkisjZGhKJ68cD,44,0.223,0.479,200040,0.502,0,F#,0.0799,-5.164,Major,0.0519,176.49,4-Apr,0.578,Folk
43022,Norah Jones,Seven Years,1X4l4i472kW5ofFP8Xo0x0,61,0.959,0.584,145267,0.185,0.0072,G,0.105,-13.986,Major,0.035,127.151,4-Apr,0.376,Folk
43023,Eric Hutchinson,Dear Me - Less is More Mix,0Dq9mVpQjKXWWARmfNFtt4,46,0.234,0.659,232160,0.538,0,A,0.101,-5.766,Major,0.0359,89.941,4-Apr,0.576,Folk
43024,Greg Brown,Hey Baby Hey,1ixFklfbJH3jOLgjGEbjIa,42,0.867,0.528,208733,0.233,0.000641,G,0.106,-17.264,Major,0.0334,92.367,4-Apr,0.362,Folk
43025,Amigo the Devil,Perfect Wife,17UvqEUnFxX3jyLAqiIsCw,45,0.311,0.589,259893,0.667,0.0345,A,0.0834,-7.341,Minor,0.0319,101.28,4-Apr,0.404,Folk
43026,Corey Harper,Wild Nights (Acoustic),6xKWNl6MYJnREdwrABtZfg,43,0.874,0.559,229522,0.2,0,B,0.141,-9.897,Major,0.0379,129.565,4-Apr,0.329,Folk
43027,Dido,Give You Up,71AATBHZGo82EnjZnG53Zx,61,0.663,0.646,201533,0.431,0,F,0.117,-6.759,Major,0.0477,133.841,4-Apr,0.13,Folk
43028,Matt Nathanson,Still,2kzGJLQ9e2lS2NqIajgbG9,43,0.0269,0.578,231600,0.459,0,F,0.132,-6.487,Major,0.027,172.163,4-Apr,0.381,Folk
43029,empty_field,Road Head,3mcmzte3lu8MO6714q9wb5,60,0.0978,0.54,195107,0.674,0.156,E,0.147,-8.734,Major,0.0296,95.036,4-Apr,0.165,Folk
43030,"Crosby, Stills, Nash & Young",Cowgirl In The Sand - Live,35Ki1lvKPC2sFBD3GmKdRG,43,0.809,0.459,238707,0.217,0.000439,G,0.749,-14.869,Minor,0.0424,141.036,4-Apr,0.205,Folk
43031,Bear's Den,Elysium,283LAlCpfArRZOXPfkOQj0,40,0.0627,0.304,206160,0.426,0.163,G,0.106,-9.739,Major,0.0331,138.258,4-Apr,0.115,Folk
43032,Ricky Nelson,Travelin' Man - Remastered,0nNHMuvDnSwtfS1FVzTCcl,58,0.669,0.741,142933,0.363,0,D,0.117,-12.484,Major,0.0335,123.263,4-Apr,0.859,Folk
43033,empty_field,Peace Like a River,2746pcTPaE9FBHkvUivCsg,42,0.791,0.6,177400,0.102,0,C,0.198,-15.569,Major,0.0399,?,4-Apr,0.364,Folk
43034,Little Feat,Spanish Moon,6WKDUxaOXd9ldOKogfhi5u,48,0.421,0.575,186267,0.415,0.614,B,0.0566,-15.678,Major,0.0828,89.846,4-Apr,0.738,Folk
43035,Loggins & Messina,Angry Eyes,4TsmezEQVSZNNPv5RJ65Ov,40,0.033,0.564,460312,0.634,0.108,C,0.102,-10.204,Major,0.0346,158.908,4-Apr,0.838,Folk
43036,The Avett Brothers,Bella Donna,5Rv2Qybimpsp9hzFnMQBYN,43,0.916,0.464,-1,0.129,0.00151,A,0.254,-15.068,Major,0.0336,73.832,4-Apr,0.2,Folk
43037,HAIM,That Don't Impress Me Much - triple j Like A Version,71EdUh8dE27ufo78UKB5Ti,47,0.726,0.755,244027,0.361,3.40E-06,C,0.107,-8.742,Major,0.0526,124.848,4-Apr,0.458,Folk
43038,Brandi Carlile,Dying Day,3e9L9HiHKcfYLAga28Vmcf,41,0.0714,0.567,211600,0.665,0,B,0.177,-4.465,Minor,0.0256,97.815,4-Apr,0.598,Folk
43039,Mandolin Orange,Lonely All the Time,1Avgbf1perJ6DuI1wO9Hhg,50,0.752,0.708,187347,0.341,0.000105,A,0.33,-11.362,Major,0.0366,117.453,4-Apr,0.679,Folk
43040,Paul Simon,All Around the World or the Myth of Fingerprints (with Los Lobos),280d4ALGMb5EWByYjF7IsR,46,0.248,0.595,197533,0.673,2.06E-05,C,0.0425,-8.227,Major,0.0803,178.853,4-Apr,0.879,Folk
43041,The Sundays,Wild Horses,41aiYUSiRJW9TeEdObJMEz,50,0.871,0.419,-1,0.283,0.00571,G,0.095,-13.065,Major,0.0292,149.974,4-Apr,0.194,Folk
43042,Townes Van Zandt,All I Need,1ppuHX1oVMku5LTL0swNZP,50,0.714,0.368,170347,0.36,0.00445,E,0.273,-8.724,Major,0.0301,?,4-Apr,0.41,Folk
43043,Mitski,Thursday Girl,3WfQvV9rR2IUpnJF7hSHTb,46,0.225,0.398,-1,0.4,0.00128,C#,0.107,-13.011,Major,0.0361,135.87,4-Apr,0.0512,Folk
43044,Amber Run,Hide & Seek,65ACnVMmePTp8Xdk11jP2y,57,0.306,0.33,281907,0.452,7.36E-06,A,0.0518,-8.812,Major,0.032,134.762,4-Apr,0.202,Folk
43045,empty_field,My Good Gal,1c89Peahzqvhcs9UtiT879,46,0.585,0.529,258653,0.401,0.000402,A,0.0899,-9.702,Major,0.0299,154.986,4-Apr,0.616,Folk
43046,Big Red Machine,People Lullaby,0KApFwJKlOknXLLt8mDEmi,45,0.857,0.46,323293,0.364,0.39,E,0.0843,-10.406,Major,0.0259,97.891,4-Apr,0.125,Folk
43047,The National,Slow Show,6vBNakzZNjtcNGmk3YnAns,48,0.657,0.574,248267,0.695,0.864,E,0.148,-8.387,Major,0.032,150.032,4-Apr,0.513,Folk
43048,Nathaniel Rateliff & The Night Sweats,Intro,5qhSDcEFVa0ow0Nt4bV9YI,44,0.0358,0.47,259280,0.94,0.245,C,0.174,-6.377,Major,0.124,?,4-Apr,0.498,Folk
43049,James Taylor,Walking Man,69M9QCMsCQ5MLsw7BBW0rL,47,0.306,0.655,-1,0.373,1.25E-05,A,0.107,-13.954,Major,0.0347,75.351,4-Apr,0.502,Folk
43050,My Morning Jacket,Wordless Chorus,1otG6j1WHNvl9WgXLWkHTo,55,0.107,0.824,252760,0.377,0.604,D,0.11,-9.222,Major,0.0436,?,4-Apr,0.779,Folk
43051,The Kinks,This Time Tomorrow,4VFE6ZNqa8jHAmbYICoAFg,52,0.276,0.395,201427,0.814,0.00375,E,0.224,-7.61,Minor,0.052,128.944,4-Apr,0.747,Folk
43052,Beirut,A Sunday Smile,2EeVPGHq2I7fjeDfT6LEYX,50,0.898,0.308,215573,0.43,0.00111,F,0.37,-9.372,Major,0.0314,161.846,3-Apr,0.473,Folk
43053,Talking Heads,Born Under Punches (The Heat Goes On) - 2005 Remastered Version,1ZT7y9KbzTwuyT51ch0jt0,56,0.215,0.734,-1,0.859,0.343,G,0.0823,-7.237,Minor,0.0922,112.941,4-Apr,0.908,Folk
43054,SYML,Where's My Love,0yEoakv2WFLjBOL8EOw2V8,72,0.853,0.598,202107,0.343,0.0219,C,0.123,-11.04,Minor,0.025,103.984,4-Apr,0.419,Folk
43055,Delta Rae,Dance In The Graveyards,6TaqooOXAEcijL6G1AWS2K,38,0.082,0.616,207640,0.731,0,E,0.132,-4.995,Major,0.0375,?,4-Apr,0.577,Folk
43056,Alanis Morissette,Ironic,3TUPSOp6svzhVs3Dm2OBks,61,0.25,0.295,225933,0.593,0,B,0.236,-7.572,Major,0.0555,85.482,4-Apr,0.37,Folk
43057,Grateful Dead,Ship Of Fools,6hpUqttHuTM815VfGdSR6L,49,0.423,0.608,328920,0.313,0.000148,A#,0.189,-14.008,Major,0.0303,102.299,4-Apr,0.498,Folk
43058,Laura Marling,What He Wrote,79t11q9LYBP7USx4UxENCY,42,0.948,0.458,-1,0.0987,0.00954,A,0.109,-16.021,Minor,0.0376,139.987,3-Apr,0.349,Folk
43059,Andrea von Kampen,Trainsong,7dvDCXaZIC75M03ND1x7l6,48,0.916,0.455,158813,0.199,1.74E-06,E,0.112,-10.363,Major,0.0341,?,4-Apr,0.45,Folk
43060,Lisa Loeb,Stay (I Missed You),3YBTxokhuaszeWCOXC7FQn,57,0.462,0.612,184333,0.591,0,C#,0.111,-7.02,Major,0.051,160.659,4-Apr,0.349,Folk
43061,Linda Ronstadt,Willin',3KAS4vmuvRGP2BUQcxmu5i,41,0.0684,0.518,-1,0.436,1.02E-05,E,0.143,-10.805,Major,0.0362,141.374,4-Apr,0.521,Folk
43062,Andrew Belle,When the End Comes,2LQPQ75tQmyYtsL3b5PEdE,50,0.677,0.541,354400,0.575,0.215,A,0.102,-9.463,Major,0.0491,?,4-Apr,0.428,Folk
43063,Birdtalker,Looking for Love (Acoustic),7wZa3Sy9y4M11DUIgL1V5K,48,0.801,0.533,237253,0.298,0.00381,G,0.0988,-12.282,Major,0.036,74.001,4-Apr,0.196,Folk
43064,Cass McCombs,Minimum Wage,6lfewhnEhKmWtEol9k3IAX,54,0.508,0.619,187093,0.549,0.269,G,0.0712,-9.379,Major,0.0303,112.848,4-Apr,0.245,Folk
43065,Sufjan Stevens,All the Trees of the Field Will Clap Their Hands,2hDOyTWxv38r2PAuPPqr5N,53,0.984,0.632,254053,0.225,0.74,E,0.112,-13.423,Major,0.0296,144.641,4-Apr,0.683,Folk
43066,Celtic Thunder,Heartland (Long),14r3l0aQ1GWTx5C6tSWQv8,41,0.113,0.595,-1,0.535,6.12E-05,B,0.408,-7.207,Minor,0.0313,91.011,4-Apr,0.588,Folk
43067,Damien Rice,The Blower's Daughter,1Jyh7100jQ6dazgyFZwUuH,59,0.134,0.342,286653,0.2,0.000153,E,0.341,-13.569,Major,0.0324,133.113,4-Apr,0.0743,Folk
43068,Crywank,I Am Shit,1MKUcXTBVS5QP49Es4wt7M,45,0.796,0.577,128667,0.598,4.36E-06,A,0.131,-12.085,Major,0.0323,154.391,4-Apr,0.765,Folk
43069,Caamp,Song for a Friend,3ZbnjLCpvVdSThFWbfRJrf,41,0.763,0.524,-1,0.388,0.0478,G,0.316,-10.809,Major,0.0296,128.145,4-Apr,0.648,Folk
43070,The Avett Brothers,Head Full Of Doubt/Road Full Of Promise,0gf2y5doKjsYaZJJZif4vz,60,0.437,0.304,287987,0.483,2.94E-05,G,0.0984,-7.263,Major,0.0383,176.283,3-Apr,0.161,Folk
43071,Beck,Where It's At,172YmVUgFaMwGq8f08rtGO,52,0.24,0.672,-1,0.662,0.0292,D,0.126,-7.384,Major,0.0731,?,4-Apr,0.522,Folk
43072,Bon Iver,Re: Stacks,5i4q6tlmlRQHhgFIKWIfrm,65,0.979,0.676,401413,0.0812,0.416,D,0.118,-22.846,Major,0.0398,125.053,4-Apr,0.314,Folk
43073,Ted Hawkins,Stop Your Crying,1h946KRyP9nl427aSamtgm,37,0.957,0.6,128307,0.143,2.55E-05,B,0.147,-13.562,Major,0.0389,144.107,4-Apr,0.599,Folk
43074,Sylvan Esso,Just Dancing,3IIArPxV2jUXk2zTKbzCVx,50,0.0929,0.807,268440,0.521,0.000569,D,0.0615,-7.379,Major,0.0357,119.986,4-Apr,0.449,Folk
43075,empty_field,Wrecking Ball,1bqrRn1pJWowNLA5N9L6uW,58,0.942,0.428,254336,0.0618,0,G,0.105,-12.933,Major,0.0351,107.721,4-Apr,0.163,Folk
43076,empty_field,Misty,6cSiu0LASURO8HagemESMf,63,0.715,0.597,224446,0.402,0.00297,A#,0.111,-7.961,Major,0.0272,95.119,4-Apr,0.241,Folk
43077,Devendra Banhart,Santa Maria de Feira,4k1TFimuGqIL0Fcr4q8iu4,50,0.925,0.539,275493,0.377,0.241,D,0.167,-12.239,Major,0.0333,106.894,4-Apr,0.713,Folk
43078,Vance Joy,Riptide,5hDwVwRdgcC4msudLCoapL,78,0.431,0.484,204280,0.731,0,C#,0.151,-6.694,Major,0.0379,101.654,4-Apr,0.51,Folk
43079,empty_field,I Don't Mind,0rz74CYGC1BZkU3e1u3csl,48,0.0035,0.47,-1,0.858,0.00239,G#,0.0578,-5.686,Major,0.0547,99.928,4-Apr,0.397,Folk
43080,Nathaniel Rateliff,Early Spring Till,6t44FUJonKndkVG2s0qj1E,41,0.638,0.539,239868,0.338,0.000162,D,0.105,-7.878,Major,0.0377,75.223,4-Apr,0.195,Folk
43081,Beach House,Space Song,36JiSvWmuHrfMMk7JYXsHb,67,0.218,0.509,320467,0.79,0.125,C,0.144,-7.105,Minor,0.0293,147.073,4-Apr,0.625,Folk
43082,Jeffrey Foucault,Pretty Hands,5d2r2WjPlY01HOIunlRYaF,45,0.926,0.517,140493,0.131,0.0984,A#,0.151,-18.439,Major,0.0344,87.855,4-Apr,0.419,Folk
43083,Eagles,Pretty Maids All in a Row - Eagles 2013 Remaster,6V9TlCdwLeQes4FX5zxz3f,47,0.186,0.331,239494,0.19,0.0508,D#,0.101,-13.482,Major,0.0325,195.365,3-Apr,0.0947,Folk
43084,The Japanese House,f a r a w a y,0txK6VEZKu9mbwXewGwIDr,51,0.211,0.49,170480,0.491,0,A#,0.143,-6.381,Major,0.0285,?,4-Apr,0.151,Folk
43085,"Crosby, Stills, Nash & Young",Ohio,69hmq1TppIe9vT4B1Ci29D,68,0.261,0.445,183733,0.529,0.0162,C,0.184,-10.94,Major,0.026,79.296,4-Apr,0.749,Folk
43086,empty_field,Books,3CdSsIQFczyQX3srSKUY3c,58,0.775,0.61,236095,0.329,0.0227,E,0.27,-13.107,Major,0.0374,92.893,4-Apr,0.492,Folk
43087,empty_field,Take The Long Way Home - 2010 Remastered,7hcNYoxCjH5hQT7ANPIcs2,65,0.22,0.414,308853,0.7,0.000721,F,0.114,-8.838,Major,0.0301,?,4-Apr,0.37,Folk
43088,Traveling Wilburys,End Of The Line,2R1Q4cxCUuOK7SJzxblk5k,69,0.163,0.578,209520,0.836,1.36E-06,D,0.0583,-6.607,Major,0.0512,167.026,4-Apr,0.932,Folk
43089,The Japanese House,Saw You In A Dream,6okrOeSjBYm4bOxs0LjnJt,62,0.0729,0.605,-1,0.446,0,E,0.149,-8.244,Major,0.028,94.044,4-Apr,0.685,Folk
43090,empty_field,Littlest Things,3n2NMm3U3b6ru44ErBoegZ,46,0.66,0.283,-1,0.701,1.67E-06,E,0.111,-7.595,Minor,0.135,165.752,4-Apr,0.564,Folk
43091,Chloe Foy,Asylum,2gJobE6MTzx3OZmZCdJ4RY,59,0.122,0.436,231200,0.388,2.79E-06,G,0.198,-9.765,Major,0.0303,128.97,3-Apr,0.217,Folk
43092,I'm With Her,See You Around,5LqTtDgGut5Qc6vWdpigaW,54,0.948,0.494,228627,0.0657,8.36E-06,A#,0.168,-16.782,Major,0.0372,119.345,4-Apr,0.181,Folk
43093,Tedeschi Trucks Band,Midnight in Harlem,0yQ9vnsC7CyPMwAQ3BlWcJ,59,0.35,0.447,352667,0.557,0.0145,A,0.11,-9.92,Major,0.035,152.058,4-Apr,0.43,Folk
43094,Sufjan Stevens,No Shade in the Shadow of The Cross,121vuIGffWa9tIXqKjXhM6,52,0.945,0.405,160882,0.121,0.00148,F#,0.112,-23.169,Major,0.0329,82.721,4-Apr,0.347,Folk
43095,empty_field,Forget Me,34FsCOAQ0U99vAh3uoiLmm,40,0.172,0.651,216389,0.671,0.315,C,0.0972,-5.323,Major,0.0282,130.076,4-Apr,0.196,Folk
43096,Jim Croce,Roller Derby Queen,4ao4LzdnFwuJ306jo5lJvt,42,0.369,0.719,209907,0.62,9.37E-05,E,0.072,-10.657,Major,0.0487,125.833,4-Apr,0.914,Folk
43097,empty_field,Total Eclipse of the Heart,1y27vgGG2Qy2MGpXfosr40,55,0.952,0.45,244825,0.257,0,E,0.159,-9.449,Major,0.0533,100.24,1-Apr,0.366,Folk
43098,The Walkmen,We've Been Had,04EtBLFIxbcVt9NdYgcrpF,45,0.809,0.434,204347,0.581,0.0002,E,0.338,-7.449,Major,0.0313,100.219,4-Apr,0.447,Folk
43099,The Who,Who Are You,76BXmJ9QlH6zoiWVDMX35k,64,0.299,0.653,381627,0.631,0.00265,A,0.0627,-11.334,Major,0.0461,156.32,4-Apr,0.516,Folk
43100,Dirty Projectors,Keep Your Name,6CoPNCd1MY6TaJBWkkVdN6,54,0.443,0.542,270172,0.485,0.000738,C,0.4,-7.443,Minor,0.0361,112.435,4-Apr,0.345,Folk
43101,Jeff Lewis,Did I Mention,4XwJGS4Q0P9P5ySEP0fZPN,53,0.0393,0.691,153787,0.877,0,G,0.0325,-2.954,Major,0.159,161.935,4-Apr,0.968,Folk
43102,Fleet Foxes,I Am All That I Need / Arroyo Seco / Thumbprint Scar,1QgTBfRN5m81a5K01qens6,48,0.305,0.362,384747,0.548,0.243,F,0.683,-8.342,Major,0.0407,151.635,3-Apr,0.147,Folk
43103,Bon Iver,____45_____,7wBJfHzpfI3032CSD7CE2m,56,0.971,0.41,166107,0.121,0.0136,D,0.148,-15.473,Major,0.0575,86.359,3-Apr,0.177,Folk
43104,Gabrielle Aplin,Night Bus,4v3JgPvGZBqRnKfW8FCtfa,57,0.00374,0.458,221827,0.815,1.05E-05,C#,0.115,-7.16,Minor,0.0514,118.226,4-Apr,0.362,Folk
43105,Margaret Glaspy,Emotions and Math,38uDkHVAXtK3BQIsgSiXgb,42,0.329,0.678,197267,0.544,6.69E-06,F,0.107,-6.467,Major,0.0323,108.578,4-Apr,0.646,Folk
43106,Rainbow Kitten Surprise,Black and White,6Cq0Xtlr4UFBvkMYJgJshD,53,0.855,0.551,186647,0.283,0,A,0.296,-11.211,Major,0.0325,89.878,4-Apr,0.252,Folk
43107,Amos Lee,Night Train,3pKbZfLFPlo7P33nkVKyTk,46,0.649,0.73,-1,0.266,0.000111,C,0.13,-15.101,Major,0.0357,129.933,4-Apr,0.487,Folk
43108,Havelin,Closing Time,539wFq5El4h4hWDQmaB7Ys,45,0.0372,0.531,244505,0.785,0,B,0.205,-6.561,Major,0.0405,105.047,4-Apr,0.349,Folk
43109,Mipso,A Couple Acres Greener,1Zda1I0SUuaj4Ulmc4qCgR,41,0.806,0.737,209633,0.395,0,G#,0.104,-10.253,Major,0.0556,116.937,4-Apr,0.808,Folk
43110,John Denver,Homegrown Tomatoes,5de7ci7TFqbQ1PFgKAD7MR,48,0.449,0.57,192547,0.445,0,C,0.0828,-14.988,Major,0.0971,?,4-Apr,0.834,Folk
43111,empty_field,Wild Animals,7HTH1ppjkkOe7RLoBDKXYJ,38,0.249,0.251,353133,0.44,0.0361,A,0.128,-5.181,Minor,0.0324,129.869,3-Apr,0.0764,Folk
43112,empty_field,Imitosis,3WWOgwKCsqi5GCO5eRoen0,41,0.628,0.849,240933,0.612,4.94E-05,A,0.0983,-8.553,Minor,0.0378,114.366,4-Apr,0.949,Folk
43113,empty_field,Goin' Home,3kivbz8eyWGnwaMv77Us0H,45,0.371,0.415,293987,0.295,0.00545,A,0.111,-11.539,Major,0.0346,136.046,4-Apr,0.305,Folk
43114,SYML,Clean Eyes,52iDyfL0b1uTjLifiOJWmE,64,0.00104,0.466,-1,0.844,0.00238,A,0.158,-3.777,Minor,0.0495,174.162,4-Apr,0.501,Folk
43115,Blind Pilot,One Red Thread,3ylFvJfARlPKxGWAJv6Bvf,51,0.812,0.504,271000,0.339,0.00075,D,0.083,-13.007,Major,0.0325,97.859,4-Apr,0.288,Folk
43116,Ben Howard,Towing The Line,05XNDab0Lhitzqk7tRpOnY,55,0.917,0.429,235653,0.289,0.234,F,0.311,-14.15,Major,0.0403,122.929,4-Apr,0.181,Folk
43117,The Deep Dark Woods,Drifting on a Summer's Night,3ZPZSEE6krDh9YGrUMxIlN,48,0.459,0.513,174867,0.493,0.0942,D,0.112,-8.726,Major,0.025,77.818,1-Apr,0.53,Folk
43118,empty_field,Once in a Lifetime - Remastered,3XcsaghGUCL9WzJz3TlLKo,45,0.158,0.645,260133,0.916,0.128,D,0.601,-6.277,Major,0.0576,117.466,4-Apr,0.873,Folk
43119,Simon & Garfunkel,The 59th Street Bridge Song (Feelin' Groovy),0NrMlqvochrohgcfbTECdb,41,0.874,0.464,110307,0.291,0.00028,C#,0.963,-16.532,Major,0.0439,137.168,4-Apr,0.343,Folk
43120,The Paper Kites,It's Not Like You,7MuhbSNErlmQAGRzhnnIjT,46,0.961,0.561,-1,0.0115,0.106,C,0.123,-21.069,Major,0.0373,75.944,4-Apr,0.317,Folk
43121,Peter Bjorn and John,Gut Feeling,2XheCI3rWOUChSH5ntgVw9,61,0.115,0.609,-1,0.804,2.34E-06,G,0.503,-4.137,Major,0.042,131.986,4-Apr,0.633,Folk
43122,Lykke Li,No Rest For The Wicked,08Rkj6Yj158Y1VyEOEqO1Z,54,0.365,0.312,222719,0.445,0.0038,B,0.13,-7.202,Minor,0.0305,97.967,4-Apr,0.272,Folk
43123,empty_field,Bottle It Up,2Ka83rJxXeZAls9j2ppmUI,50,0.202,0.647,180627,0.718,0,C,0.157,-4.161,Major,0.0298,?,4-Apr,0.706,Folk
43124,Dr. Dog,Ain't It Strange,67ornPeJsD8z78E4isjhzm,43,0.621,0.575,268360,0.602,0.00289,E,0.733,-5.731,Major,0.0286,131.304,4-Apr,0.531,Folk
43125,Dr. Dog,Go Out Fighting,2PywzNDHWgLrCk7hC1swe4,47,0.0342,0.362,207400,0.577,0.00486,C#,0.381,-7.682,Minor,0.0386,122.741,4-Apr,0.211,Folk
43126,I'm With Her,Ain’t That Fine,4GFHpWe89M0FqmujjwQpsu,42,0.958,0.682,188573,0.118,5.62E-06,D#,0.108,-11.945,Major,0.0386,112.886,4-Apr,0.48,Folk
43127,Lord Huron,Ancient Names (Part I),1BLZG2LhLUpgD0z7mTqvMO,53,0.385,0.252,-1,0.926,0.0841,A,0.105,-4.377,Minor,0.149,153.005,4-Apr,0.214,Folk
43128,Freya Ridings,Blackout,2644fhdnwfASkm38WikOJV,35,0.847,0.324,-1,0.21,3.21E-05,F#,0.0986,-8.492,Major,0.0316,136.743,4-Apr,0.158,Folk
43129,Caamp,"So Long, Honey",32BEasyNQgqXQJKoVa0fUw,55,0.845,0.57,291761,0.256,0.0759,E,0.156,-12.865,Major,0.0467,131.17,4-Apr,0.0829,Folk
43130,empty_field,The Remains of Rock & Roll,0x0qC352N2EpZe6v23sRms,60,0.012,0.622,294520,0.676,1.82E-05,C,0.0804,-6.385,Major,0.0252,111.984,3-Apr,0.709,Folk
43131,Marty Robbins,Utah Carol,33JokMJyJrhxPAGPWgEWxD,45,0.72,0.648,193400,0.35,0,D#,0.22,-10.68,Major,0.0796,169.865,4-Apr,0.823,Folk
43132,empty_field,Jokerman,5nKC7cJNIXcOiCOn891gCY,48,0.234,0.664,376160,0.65,0.000282,A#,0.16,-11.168,Major,0.0444,134.986,4-Apr,0.775,Folk
43133,RY X,Deliverance,6LoQHIo74tOzQ8EsLEkhgF,47,0.659,0.402,230379,0.396,0.517,F#,0.1,-12.225,Minor,0.0397,114.944,4-Apr,0.0978,Folk
43134,empty_field,The Penalty,5ZtfnXND8dgBljCTwuSunP,45,0.946,0.356,142320,0.245,1.57E-06,C,0.161,-11.72,Major,0.0353,171.363,3-Apr,0.24,Folk
43135,empty_field,Lowdown,5I1Jske2RVeLSSEJUg0Vky,53,0.0869,0.691,316307,0.567,0.15,B,0.0276,-11.624,Minor,0.0515,116.705,4-Apr,0.942,Folk
43136,The Middle East,Blood,4pxEEAmyKOdBBMZ8wK9IOl,57,0.125,0.475,326920,0.478,0.0428,B,0.128,-8.634,Major,0.0286,79.005,4-Apr,0.122,Folk
