instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
80095,The Beat Bugs,Sgt. Pepper's Lonely Hearts Club Band,3Erop1JeKCWQhmgdZX5fVX,22,0.17,0.723,155840,0.792,0,E,0.124,-6.346,Major,0.0242,?,4-Apr,0.839,Children's Music
80096,empty_field,"Didn't Leave Nobody But The Baby - From “O Brother, Where Art Thou” Soundtrack",1S4kOXeUfpQYzbOjs1irMI,50,0.955,0.602,117800,0.108,0,A#,0.115,-16.448,Minor,0.0561,107.78,4-Apr,0.273,Children's Music
80097,empty_field,Three Little Ants,0zo4T5c5VV42554ySEc5J6,0,0.191,0.72,95002,0.599,0,E,0.159,-8.468,Major,0.0383,?,3-Apr,0.854,Children's Music
80098,Juice Music,Kookaburra Sits In The Old Gumtree,013IXgOa1zzkXMPDX7hhdC,3,0.138,0.943,126800,0.542,0,A#,0.411,-9.1,Major,0.0382,?,4-Apr,0.8,Children's Music
80099,Passion,Whole Heart - Live,53kW6wmnNhD4iIk8kC2gsO,46,0.0386,0.389,-1,0.804,0,A,0.202,-3.796,Major,0.0354,78.044,4-Apr,0.191,Children's Music
80100,The Wonder Years,Passing Through A Screen Door,6eroUchtL9RwHe4heIhb62,52,0.000517,0.451,-1,0.923,2.75E-05,G#,0.648,-5.303,Major,0.103,111.361,4-Apr,0.318,Children's Music
80101,empty_field,By the Swanee River,5spGeigzlVivWUKe3inDlR,0,0.995,0.606,263813,0.45,0.448,E,0.0666,-3.031,Minor,0.138,101.845,4-Apr,0.73,Children's Music
80102,KAYTRANADA,CHANCES,5eQtR62IZ8P8qZM2pSD9Ip,66,0.204,0.835,218200,0.527,0.000423,G,0.283,-7.272,Minor,0.128,?,4-Apr,0.611,Children's Music
80103,Tom's Music Box,"Intermezzo in Eb, Op. 117, No. 1",3QWref6eXBTcypIrVvFSTX,22,0.785,0.619,72500,0.126,0.588,D#,0.141,-9.293,Major,0.0594,86.016,3-Apr,0.435,Children's Music
80104,Old Town School of Folk Music,Are You Sleeping?,2lDthrz5QCx33vIHVE4BAh,22,0.832,0.575,99400,0.225,0,D,0.269,-9.434,Major,0.0307,122.987,3-Apr,0.431,Children's Music
80105,NEEDTOBREATHE,MONEY & FAME,0KsdO4fyM9oROmHOT667lN,48,0.0686,0.554,192147,0.891,1.47E-05,F#,0.0905,-3.919,Minor,0.0991,154.012,4-Apr,0.454,Children's Music
80106,empty_field,Sailors Jig,5rXYqqMDfW1qcKEt0TME9C,0,0.0948,0.892,191600,0.686,0.000113,D,0.0557,-9.241,Major,0.032,112.564,4-Apr,0.97,Children's Music
80107,empty_field,Classical Connection,1jVbRpLkyN3XdzMWLCiq1g,0,0.000184,0.745,-1,0.683,0.88,D,0.0691,-6.757,Major,0.0318,120.01,4-Apr,0.964,Children's Music
80108,CLOVES,Don't Forget About Me,44Z5gvO42ILuDqk18YzlAg,66,0.822,0.494,268854,0.243,0.00225,F,0.147,-9.083,Minor,0.0316,126.063,4-Apr,0.0722,Children's Music
80109,Kimbo Children's Music,A Tune for Tommy (4_4),30jnvpKVugdlmQ2nJd4vTW,0,0.803,0.837,116013,0.159,0.835,G#,0.107,-20.481,Major,0.0863,100.097,4-Apr,0.816,Children's Music
80110,Music For Little People Choir,Mary Had A Little Lamb,13c90WbHrf6f0piordurr8,13,0.561,0.695,164827,0.348,0,A,0.0953,-13.628,Major,0.0413,140.111,4-Apr,0.708,Children's Music
80111,empty_field,There Was An Old Lady Who Swallowed A Fly,2IqjKEBiz0CdLKdkXhxw84,10,0.921,0.715,116107,0.243,1.04E-05,C,0.0916,-15.204,Major,0.771,113.707,3-Apr,0.483,Children's Music
80112,TRACES,High and Dry,1TRnYoD4ICAX6FRxcRQ2sM,50,0.572,0.297,-1,0.345,3.49E-06,G#,0.0975,-12.503,Major,0.0758,174.477,3-Apr,0.15,Children's Music
80113,empty_field,If you are happy and you know it,0RmtUP9oQqhO3WFqB3KrM2,34,0.332,0.92,103982,0.525,0,G,0.596,-7.222,Major,0.0876,128.176,4-Apr,0.977,Children's Music
80114,KALEO,Way Down We Go,4DEOpicfWBGQWUlajOgUcH,76,0.579,0.489,213707,0.505,0.000333,A#,0.104,-8.022,Minor,0.117,163.255,4-Apr,0.337,Children's Music
80115,The Sugarcubes,Birthday,3df2e434goqmSUp46nCUrL,46,0.0276,0.325,239533,0.657,0.000345,C,0.0788,-8.203,Major,0.0422,183.156,4-Apr,0.221,Children's Music
80116,empty_field,I'm a Little Teapot,20TfGN3X3b2hP861CVfzci,0,0.414,0.606,89605,0.317,0,G,0.089,-8.017,Major,0.031,134.869,3-Apr,0.138,Children's Music
80117,Children Songs Company,Changes,4hME4EGyUKbLiFozUNiHqk,1,0.000608,0.694,281576,0.174,0.634,C#,0.125,-10.502,Major,0.0761,94.054,4-Apr,0.557,Children's Music
80118,Lecrae,Say I Won't,5GR1Jj5ahZtoR6WqyM5LP4,51,0.0125,0.813,-1,0.683,0,D,0.068,-8.518,Major,0.24,127.993,4-Apr,0.742,Children's Music
80119,Kimbo Children's Music,Jack and Jill,1wsRitfRRtWyEapl0q22o8,0,0.866,0.851,90160,0.228,0,A#,0.097,-17.192,Major,0.0792,?,4-Apr,0.77,Children's Music
80120,Jakob Ogawa,Up and Away,4FysTP5glT9tWyFPguXCjN,52,0.635,0.518,111253,0.322,0.000943,A,0.0961,-10.412,Major,0.0868,94.443,4-Apr,0.392,Children's Music
80121,Kimbo Children's Music,Rings & Things (Light 4/4) [Ballet],3CDpd7z8LQwGxWF6f8c93e,0,0.848,0.616,109867,0.275,0.721,D,0.076,-13.949,Major,0.0603,168.448,4-Apr,0.825,Children's Music
80122,Adrian Marcel,2AM.,0KWcRXcnGoB0gWSu4mshF8,61,0.0523,0.849,-1,0.521,0,E,0.277,-6.386,Major,0.0662,102.011,4-Apr,0.613,Children's Music
80123,Apocalyptica,Not Strong Enough,27iy87clL6mJQh9ybqLNK8,47,0.00171,0.36,215840,0.815,0,A,0.121,-3.863,Major,0.0465,163.999,4-Apr,0.21,Children's Music
80124,empty_field,Pat a Cake for Bedtime,2Zr3tNzX1bKxz9Ih9zpvkq,0,0.865,0.551,120372,0.358,0.906,G,0.117,-18.128,Minor,0.052,170.851,3-Apr,1,Children's Music
80125,empty_field,Promises I Can't Keep,1jpMsR7pZ56267QsvCOhci,38,0.0076,0.617,-1,0.648,1.69E-05,G,0.0405,-7.593,Major,0.0301,135.02,4-Apr,0.467,Children's Music
80126,Tenacious D,Roadie,3sVFoJDU2ubr3bDRXfbglE,52,0.152,0.684,178547,0.535,0,A,0.11,-5.789,Major,0.0294,?,4-Apr,0.627,Children's Music
80127,empty_field,Bob Marley,69h89lYuCD1jjIUXkssxjd,67,0.0151,0.562,216067,0.695,0.119,F#,0.122,-4.662,Major,0.0332,118.174,4-Apr,0.446,Children's Music
80128,Barns Courtney,Good Thing,5ff3F1sAXJMUiNygZLYWg6,50,0.0127,0.642,217141,0.743,0,C#,0.105,-5.459,Major,0.0251,?,4-Apr,0.737,Children's Music
80129,Gorillaz,19-2000,1wi4ti9BYUbwoGJ1EBUVtv,54,0.177,0.815,-1,0.72,7.31E-06,G,0.16,-7.311,Major,0.0536,89.916,4-Apr,0.946,Children's Music
80130,Toddler Tunes,Pancakes for My Mom,23btvMzptFXpD3EGJWamjE,27,0.509,0.67,112931,0.269,0,D,0.0549,-14.732,Major,0.0753,179.642,4-Apr,0.914,Children's Music
80131,The Countdown Kids,Little Shop Of Horrors,2gwkD6igEhQbDQegRCcdoB,0,0.283,0.594,-1,0.731,2.42E-06,G,0.0964,-6.154,Major,0.115,?,4-Apr,0.561,Children's Music
80132,The Hit Crew Kids,Nobody Loves A Pirate,4TBBPZks71c60whhq0PgdP,1,0.0412,0.477,96200,0.424,0,A,0.126,-9.619,Major,0.0523,172.631,4-Apr,0.208,Children's Music
80133,Fuel,Hemorrhage (In My Hands),2IGr3q6ljcpLvHDFLtI0yW,61,0.000142,0.315,237347,0.829,0.00077,C#,0.217,-4.117,Major,0.0422,152.135,4-Apr,0.34,Children's Music
80134,Ryan Stevenson,Eye of the Storm (feat. Gabe Real),6voi5xnLs9JKmWG2oLmgDU,58,0.196,0.305,-1,0.726,0,A,0.464,-6.375,Major,0.061,82.673,4-Apr,0.554,Children's Music
80135,Gin Blossoms,Hey Jealousy,3aZXqmXuF0lSmhV3AliJMc,61,0.00117,0.464,236067,0.785,1.46E-06,F#,0.328,-7.42,Minor,0.0436,153.005,4-Apr,0.528,Children's Music
80136,Music For Little People Choir,Surfin' Safari,7LzMr2qWGN6w0zmqa8Zzom,3,0.811,0.595,223067,0.443,0,C,0.338,-11.699,Major,0.0842,160.064,4-Apr,0.936,Children's Music
80137,empty_field,All I Want,21svHgL8NlWthrlW9Gy0BZ,58,0.0558,0.6,-1,0.811,6.82E-06,F,0.109,-7.693,Major,0.0788,124.303,4-Apr,0.622,Children's Music
80138,empty_field,Port de bras: Slumber Song,5o5R70FLhegu7hpsTHAybE,1,0.995,0.567,103440,0.0992,0.957,D#,0.116,-14.024,Major,0.0984,136.837,3-Apr,0.648,Children's Music
80139,Charlotte Day Wilson,Nothing New,3PMQZEHR5hqihgSDg5Mw2z,54,0.241,0.464,193985,0.347,0.0614,G,0.0977,-8.847,Minor,0.048,150.028,4-Apr,0.556,Children's Music
80140,Pantera,Domination,6ahJrSow9Oyy8S3jAQqdZ7,62,0.000211,0.372,305293,0.888,0.00442,D,0.115,-5.88,Major,0.0943,141.374,4-Apr,0.555,Children's Music
80141,The Story So Far,Out of It,7aidmSBTgMhk8IufYOTUXO,56,0.000157,0.381,158453,0.939,0,D,0.389,-3.255,Major,0.0523,?,4-Apr,0.635,Children's Music
80142,Mogul Music Inc.,If You're Happy and You Know It,1hEiVb61xXfCc9JL4cJRQP,19,0.00653,0.801,208170,0.704,9.37E-06,E,0.0814,-9.059,Minor,0.117,99.615,4-Apr,0.525,Children's Music
80143,Tora,Too Little,6M1nfYPKy7DRk3IrhFVViQ,64,0.566,0.677,125035,0.478,0.131,G,0.196,-9.904,Minor,0.069,125.825,4-Apr,0.282,Children's Music
80144,empty_field,Sometimes,4GwTpVljMNi31s4TMCMCCG,61,0.664,0.669,192280,0.284,0.00573,G,0.0659,-12.594,Minor,0.0693,79.943,4-Apr,0.178,Children's Music
80145,Kimbo Children's Music,"Movin' Fast (Movement Association, Listening)",5MQTn8l3zaKk74LeGDrGUl,0,0.693,0.621,109573,0.495,0.00854,A#,0.0965,-13.39,Major,0.131,101.455,4-Apr,0.546,Children's Music
80146,The Black Keys,10 Lovers,00mn23xSMb4rZOtm4sfmWj,54,0.0434,0.606,213227,0.638,0.000247,D#,0.0887,-6.994,Minor,0.0339,?,4-Apr,0.817,Children's Music
80147,Rakim,Guess Who's Back,6tVheor5gIlXQSoUqTpHB3,59,0.018,0.819,250907,0.799,0,F#,0.104,-7.769,Minor,0.264,?,4-Apr,0.664,Children's Music
80148,The Glorious Sons,My Poor Heart - Live at Longboat Hall,6IH6pdKycDMCIM5Jgj9U3j,34,0.351,0.514,303336,0.824,0,D,0.505,-4.499,Major,0.339,?,4-Apr,0.35,Children's Music
80149,Kimbo Children's Music,Dancing Dragon II (Instrumental),5BdKP9AL3bxVgQcK7iDfVg,0,0.683,0.936,96933,0.383,0.72,D,0.0505,-12.388,Major,0.0992,128.71,4-Apr,0.417,Children's Music
80150,Amon Amarth,The Pursuit Of Vikings,2FJJLuC9R3x3SRJ5jblmMO,58,6.59E-05,0.506,-1,0.967,0.41,F#,0.167,-2.973,Major,0.0451,?,4-Apr,0.488,Children's Music
80151,Linkin Park,Bleed It Out,6n3Wk44F3ZZwts8OAyB2zK,74,0.114,0.529,166373,0.967,0,C#,0.61,-3.647,Minor,0.0508,?,4-Apr,0.596,Children's Music
80152,Enzo Garcia,Toodala,0o2AHFogQCqNpkLWS3aqu9,0,0.917,0.734,177000,0.341,0.0639,E,0.0912,-11.458,Major,0.0405,118.213,4-Apr,0.877,Children's Music
80153,empty_field,Sin Ti,1omjLLnmVm9gZgCvfi0Jyh,60,0.0908,0.725,-1,0.529,0.0028,C,0.174,-5.565,Major,0.0375,144.707,4-Apr,0.6,Children's Music
80154,The Fratellis,Henrietta,7MoKXLQeI0Bh2QodCjDO4K,48,0.023,0.609,211627,0.951,0,F#,0.136,-3.267,Minor,0.0918,122.455,4-Apr,0.872,Children's Music
80155,Kimbo Children's Music,Baby Take a Bow (Vocal),1fVkv2HympD7WrvJ6kui5N,8,0.343,0.819,-1,0.442,0.0304,C#,0.0882,-8.929,Minor,0.0482,135.437,4-Apr,0.761,Children's Music
80156,The Re-Bops,No Sweeter Music - Instrumental,3oxCefEI6Tc6Z6t20J4IvH,0,0.765,0.52,-1,0.108,0.00279,D#,0.132,-16.335,Major,0.0512,147.287,4-Apr,0.184,Children's Music
80157,GoldLink,Kokamoe Freestyle,3PwT4UE95RrHyn6pheYS4g,53,0.447,0.78,-1,0.773,7.28E-05,A#,0.0791,-7.53,Minor,0.462,189.901,4-Apr,0.729,Children's Music
80158,Coast Modern,Hollow Life,0hvTyaj0tenSbXndKBdfB6,55,0.00332,0.631,237067,0.748,4.19E-06,G#,0.0386,-4.042,Major,0.0389,118.96,4-Apr,0.255,Children's Music
80159,The Fresh Beat Band,Silly Bananas,21csDNj3WqMPYDzW996UHL,8,0.0564,0.603,80627,0.975,0,C#,0.189,-3.617,Major,0.348,180.227,4-Apr,0.531,Children's Music
80160,Andrés Calamaro,Te quiero igual,5yHfBb0WQaED1bdLugCuha,0,0.148,0.532,235560,0.884,6.76E-06,G,0.154,-4.941,Major,0.0398,128.074,4-Apr,0.781,Children's Music
80161,Glassjaw,Ape Dos Mil,7omzZ8KjSc3If5CByV4aZy,47,0.0101,0.333,-1,0.851,0,G,0.277,-5.293,Major,0.0948,?,4-Apr,0.44,Children's Music
80162,Newsboys,Guilty,3k2wAaHded3WWRwdI2Fcni,44,0.00554,0.552,219413,0.902,0,C,0.18,-4.561,Major,0.0407,132.016,4-Apr,0.388,Children's Music
80163,Rejjie Snow,PURPLE TUESDAY (feat. Joey Bada$$ & Jesse Boykins III),2Ft993NAjpq9v3ljhHrJtf,50,0.379,0.676,290333,0.458,0,C#,0.122,-6.172,Major,0.418,84.188,4-Apr,0.723,Children's Music
80164,Sugar Kane Music,Milkshake,7GaU3NIBFuWcZRQFZD05LB,0,0.328,0.847,159493,0.88,0,D,0.0727,-5.022,Major,0.156,123.998,4-Apr,0.902,Children's Music
80165,Children Songs Company,Latter Speed,62i5IYsfk28UiViWTeEw2x,0,0.0171,0.635,186000,0.88,0.255,A#,0.0529,-8.542,Minor,0.0419,120.014,4-Apr,0.273,Children's Music
80166,empty_field,Hypocrite,6gU9OKjOE7ghfEd55oRO57,51,0.143,0.629,-1,0.938,0.0149,A,0.115,-3.293,Major,0.0323,104.998,4-Apr,0.628,Children's Music
80167,Kimbo Children's Music,Musical Bean Bags (Instrumental),1ENRzsvaOA4iTw1ZUCRIW6,0,0.0251,0.789,283467,0.392,0.324,C,0.0393,-12.885,Major,0.311,119.929,4-Apr,0.313,Children's Music
80168,Buddy,Trouble On Central,4Xcf7CxAyFXsFMNp77WHkT,59,0.223,0.812,185985,0.46,0.000236,C#,0.142,-6.622,Minor,0.103,99.959,4-Apr,0.602,Children's Music
80169,At The Drive In,One Armed Scissor,7A6Cd8lbBGcdXo64j7kwmK,50,0.0511,0.251,260306,0.932,3.29E-05,E,0.642,-4.167,Minor,0.159,165.253,4-Apr,0.229,Children's Music
80170,empty_field,Strict Machine,0EUSbTvyZfo9QOcxunL9Ro,58,0.0248,0.634,231453,0.59,0.16,F#,0.112,-7.66,Major,0.0294,125.998,4-Apr,0.45,Children's Music
80171,Juice Music,The Muffin Man,3BbEUsJcM8B6oZDLkkxUxL,25,0.868,0.731,61000,0.324,0.00211,F,0.0789,-13.013,Major,0.127,204.357,4-Apr,0.591,Children's Music
80172,empty_field,Darlin',6YR7zNteyvEmy3UoNeXHjG,56,0.571,0.866,205091,0.388,0,A,0.1,-11.009,Major,0.32,109.976,4-Apr,0.556,Children's Music
80173,Matt Martians,Dent Jusay,1s7oKuT7720tOM0JSshbMv,44,0.61,0.513,-1,0.822,2.16E-06,G#,0.658,-4.776,Minor,0.445,74.008,4-Apr,0.569,Children's Music
80174,empty_field,This Is The Way We Put Away Toys,1gCIQKbkCz4TRN1BjYYzmx,0,0.978,0.608,21053,0.0139,0,G#,0.0915,-21.259,Major,0.422,?,3-Apr,0,Children's Music
80175,Bishop Briggs,Water,2ouURa1AIXp3AvkS52Jry5,52,0.557,0.273,201840,0.432,7.56E-05,D,0.0868,-6.773,Major,0.042,84.768,4-Apr,0.275,Children's Music
80176,Children Songs Company,"Rock Me to Sleep, Mother",05AzZILmQKv62cK8Aa5eyX,0,0.995,0.481,126387,0.0404,0,E,0.204,-10.779,Major,0.0476,81.228,1-Apr,0.233,Children's Music
80177,empty_field,Great I Am,0Ot6e3wYVQQ1Us9PM977jE,52,0.00245,0.407,-1,0.75,4.27E-05,D,0.086,-7.278,Major,0.0343,160.124,4-Apr,0.26,Children's Music
80178,RAC,We Belong - Odesza Remix,0Ij7S8R8U9OMLJrnDEucDo,52,0.000557,0.518,318307,0.762,0.0967,C,0.132,-8.276,Major,0.0429,?,4-Apr,0.0697,Children's Music
80179,empty_field,Tchip Tchip (Birdie Dance),45Z407vopy7ypEN862dkPp,0,0.00113,0.357,216653,0.761,0.904,G,0.13,-7.854,Major,0.0364,120.146,3-Apr,0.716,Children's Music
80180,Casting Crowns,Just Be Held,4Y8vb1uy9IjM2V1hqvrAid,61,0.623,0.526,221080,0.657,0,C,0.159,-6.399,Major,0.0342,76.032,4-Apr,0.265,Children's Music
80181,empty_field,Biking (Solo),4PZzEAYfBb26M5Fhm8xbZd,60,0.543,0.64,212495,0.548,3.10E-06,G,0.303,-6.965,Major,0.147,148.077,4-Apr,0.181,Children's Music
80182,Kimbo Children's Music,Community Helper Hop,3EApebexZ7YqDIqw2EMTDh,0,0.38,0.674,279360,0.521,0,D,0.27,-11.287,Major,0.0713,184.137,4-Apr,0.948,Children's Music
80183,Children Songs Company,All Praise to Jesus,6sC5OnwKT3CnuOub53ckIm,0,0.995,0.826,165547,0.294,0.965,G,0.162,-13.115,Major,0.182,?,4-Apr,0.964,Children's Music
80184,empty_field,Love Don't Cost A Thing,157xY1dH0IC7mrYypp7UtK,0,0.0194,0.59,216253,0.738,0.000121,E,0.0352,-6.95,Minor,0.0561,195.11,4-Apr,0.755,Children's Music
80185,Bishop Briggs,Dream,0SSqRPr13WcjHgdK00rfGZ,60,0.0914,0.592,194960,0.674,0,A,0.331,-5.328,Minor,0.0402,78.454,4-Apr,0.338,Children's Music
80186,Kids Club Music,Skip to My Lou,2hsAlGnOdB7TV8q6buzn2B,3,0.101,0.622,136615,0.906,2.09E-05,F,0.11,-0.871,Major,0.0413,129.955,4-Apr,0.781,Children's Music
80187,H.E.R.,Gone Away,2vHfabj6nFebekTYODqntl,58,0.669,0.39,249520,0.335,0,F#,0.0958,-12.717,Minor,0.141,77.975,4-Apr,0.295,Children's Music
80188,Fair To Midland,Dance Of The Manatee,3YUoquHwwvq92XhCiUlXNJ,41,0.00149,0.486,250707,0.901,0,F,0.262,-4.908,Minor,0.062,107.04,4-Apr,0.651,Children's Music
80189,Charlotte Day Wilson,Funeral,6PjPwtVXT0BrC3dv06pM8P,52,0.904,0.334,256941,0.304,0.0328,B,0.121,-10.341,Minor,0.0731,99.848,4-Apr,0.0628,Children's Music
80190,The Band CAMINO,Something To Hold On To,5VZBI8IGsDIvYkafL6HkmY,55,0.000396,0.473,220371,0.868,0.00866,C#,0.0763,-3.962,Major,0.0716,?,4-Apr,0.626,Children's Music
80191,Electric Six,Danger! High Voltage (Soulchild Radio Mix),7EHAXZenBzmGCpccWCyg8z,56,1.92E-05,0.66,214600,0.698,0.166,B,0.0517,-4.722,Minor,0.0302,?,4-Apr,0.511,Children's Music
80192,Common,GO!,3ncgNpxLoBQ65ABk4djDyd,53,0.0827,0.842,-1,0.775,1.41E-05,A#,0.177,-11.038,Minor,0.222,104.959,4-Apr,0.526,Children's Music
80193,Loyle Carner,Loose Ends,59Hahczqa3il3rNUD5562X,66,0.131,0.774,256198,0.65,6.87E-05,B,0.105,-7.028,Minor,0.284,90.989,4-Apr,0.316,Children's Music
80194,NoMBe,Wait,3Rf1FThe3DDXmvJlSfPq9E,61,0.197,0.769,214436,0.465,0.0181,E,0.155,-7.765,Minor,0.0634,98.011,4-Apr,0.185,Children's Music
80195,empty_field,Only Hope,7nSz65ObFCsMGEoiTBIekn,51,0.328,0.519,-1,0.326,0.194,B,0.118,-11.803,Minor,0.0252,82.479,1-Apr,0.244,Children's Music
80196,The Story So Far,States and Minds,3BnfMMWFkPFpgI41mHWOKf,44,0.0012,0.499,50720,0.99,0.783,E,0.734,-3.944,Major,0.165,167.198,4-Apr,0.441,Children's Music
80197,empty_field,The Legacy,2IYMqudq12LFX3lr1Dmg3W,48,1.11E-05,0.556,280400,0.951,0.0828,C#,0.0376,-4.364,Minor,0.0538,94.999,4-Apr,0.399,Children's Music
80198,Kimbo Children's Music,Ronda De Jambe a Terre - Moderate 3/4 Meter - Le Retour De Patre - Burgmuller,7p6p8OCAsGUFvtEklW93uo,0,0.992,0.343,127507,0.376,0.895,G,0.0995,-14.158,Major,0.0517,115.289,3-Apr,0.399,Children's Music
80199,empty_field,Go Down in History,1v6pRxtb2g3ILUh0UQlS2t,53,6.04E-05,0.505,-1,0.985,1.02E-05,F,0.351,-4.401,Major,0.119,119.993,4-Apr,0.243,Children's Music
80200,empty_field,Love Again,2Iq6HhIquO7JKr0KfTNLzU,47,0.063,0.513,-1,0.327,0.000253,C,0.117,-8.798,Minor,0.0346,78.412,4-Apr,0.146,Children's Music
80201,Rexx Life Raj,Time,49qZ8nyXqZLiBPDcllRd4C,55,0.22,0.721,245682,0.489,0,F#,0.0196,-10.827,Minor,0.396,123.755,4-Apr,0.474,Children's Music
80202,Grizfolk,In My Arms (feat. Jamie N Commons),5b8Lky17LzmS72OrzZybVs,52,0.0463,0.385,172360,0.739,3.32E-05,F,0.152,-5.598,Major,0.0318,133.735,4-Apr,0.37,Children's Music
80203,empty_field,Surfer Dude,532vPzkjAV7fwEgjypZMKW,0,0.0051,0.546,177387,0.866,0.0045,E,0.158,-7.242,Major,0.0879,169.962,4-Apr,0.871,Children's Music
80204,empty_field,In da Club - Instrumental,3X6YJcqTinaNraRvojF62K,0,0.164,0.748,211054,0.868,0.936,C#,0.0604,-5.492,Major,0.0451,120.036,3-Apr,0.922,Children's Music
80205,American Authors,Deep Water,2EB1aFLWC4uIfld5Z3Yj1z,59,0.183,0.597,-1,0.626,0,A#,0.132,-5.891,Major,0.0468,125.074,4-Apr,0.45,Children's Music
80206,Kota the Friend,Smile,42cxPm9jgbaxIVN77XA1m6,53,0.764,0.828,160179,0.394,0,A,0.109,-9.837,Major,0.1,107.927,4-Apr,0.476,Children's Music
80207,BANKS,Beggin For Thread,6ooluO7DiEhI1zmK94nRCM,61,0.00101,0.597,249740,0.696,0.0735,F,0.255,-6.196,Minor,0.0278,?,4-Apr,0.397,Children's Music
80208,Demon Hunter,Leave Me Alone,0u7su4ofo8Os312XBr2h6X,41,6.29E-06,0.507,350627,0.953,0.0216,B,0.138,-4.85,Minor,0.0616,105.005,4-Apr,0.213,Children's Music
80209,Breaking Benjamin,Into The Nothing,2fytePz8UsbUr8n33QBEcm,52,8.72E-05,0.462,-1,0.913,0,F#,0.181,-3.55,Major,0.0469,94.998,4-Apr,0.498,Children's Music
80210,MF DOOM,Deep Fried Frenz,45Qa5mIlVoSlRdSoLsSnLz,53,0.0823,0.647,299627,0.669,0,F#,0.342,-7.874,Major,0.282,96.269,4-Apr,0.553,Children's Music
80211,Robert Earl Keen,Corpus Christi Bay,5JygmlX9C0F8ReQ2CWgpfC,45,0.386,0.668,238733,0.459,0,A#,0.0845,-11.746,Major,0.028,119.825,4-Apr,0.661,Children's Music
80212,Judi Cranston,I Can Play on the Beat,2R7Gn3cjnPaVO0Oj8nsTDP,7,0.267,0.481,113787,0.504,0,C,0.0626,-9.205,Major,0.192,177.524,4-Apr,0.465,Children's Music
80213,Children Songs Company,Home Bound - Instrumental,0mP897I93DZwdgtjkSriwj,0,0.0701,0.726,-1,0.433,0.777,A,0.144,-11.487,Major,0.0307,114.242,4-Apr,0.608,Children's Music
80214,empty_field,Bienvenue,3LsGTCmL6WDVBuxlTarNLa,12,0.559,0.525,-1,0.731,0,E,0.365,-6.756,Major,0.0717,188.141,4-Apr,0.962,Children's Music
